Txt,index,idx
"사업운은 동업은 불리합니다.  
또한  옛것을 그대로 지키는  것이 좋겠습니다. 
그리고 남에게 투자하지 마십시요.  

투자하는 것은  불이익을 초래합니다.  
이미 쇠운에 접어든 이상 불리할 것은 당연한 일입니다.
금전운은 금전 융통이 계획한 대로 되지 않겠으나 너무 큰 기대는 갖지 않도록 하시고 차질이 생길 것에  대비하시기 바랍니다.  
약간의 돈은  들어 오겠으나 쓸데가 많아 더욱 고민되겠습니다.
연애와 애정운은 연인끼리 의견 대립이 생기게 되어 피차 손해를 보겠으니 일이 커지기 전에 이해하고  화해하도록 하시고 혼삿말이 오가는 사람은 혼인이 이루어지지 않겠으며 지금 당장은 보류하는 것이 좋습니다.
이 운에 해당하는 사람은 주위 사람과 불화나 의견 충돌이 생기기 쉽고 그렇게 되면 자기에게 불리한 점이 많게 됩니다.  
이해와  양보가 최선의 방책이니 대립은 피하시기 바라며 가까운 사람과 의논하여 그 충고를 따르기 바랍니다.
","today_02_016",731
"사업운은 당장 많은 어려움이 따르겠지만 장차 큰일을  이룰 수 있습니다.  
끈기있고 차분하게 밀고 나가십시요.  

계약관계에 신중을  기하고 수표, 어음 법률에 저촉되지 않도록 철저히 검토하십시요.  
자기 뜻대로 되지 않는다해서 너무 초조해 하지마십시요.  
용감하게 대처하면 장해가 제거될 것입니다.
금전적으로 부자유하지는 않겠으며 착실히 노력하면 상당한 이익을 얻을 수 있는 운입니다.
연애와 애정운은 신변을 정리해야 합니다.  
이성문제가  복잡한 사람은 정사문제로 시끄러워질 수 있으니 처신을 잘해야  하며 달콤한 사랑을 꿈꾸는 사람에게는 라이벌이 나타나게 될 것으로 보입니다.
이 운에 해당하는 사람은 차분하고 침착하게  순서를 지켜 일을 처리해 나가야 상하가 들어 맞아 만사 형통하게 됩니다.  

적당주의는 통하지 않으며 철저하게 일처리를 해야하며 다른 일에 간섭하거나 다른 사람을  비방하게 되면 도리어 곤경에 처하게 되고 구설수를 면키 어려우니 참고하시기 바랍니다.","today_02_034",745
"사업운은 힘든 일도 협조자를 구하면 순조롭게 이루어집니다.  
자기 실력 이상을 발휘할 수 있고  꿈꾸던 것보다 더 좋은 결과가  올 수도 있지만 자신을 과신하면 도리어 손해를 보게 되니 겸손함을 잃지 않도록 하십시요.

금전운은 욕심을 버려야 할  때입니다.  
금전에 대한 과욕을  삼가하면 매사가 순조롭고 재수도 따르게 될 것입니다.
연애와 애정운은 서로간에 뜨거운 사랑을 나누게 되겠지만 중간에 방해되는 것이 있어서 난관에 부딪치겠으니 선배나  웃사람에게 부탁하면 원만히 해결되겠습니다.

이 운에 해당하는 사람은 정직하고 부지런하며 즐거운 마음으로 정성을 다하는 마음자세로 살아가게 될 것이며 상하가 조화를  이루고 남녀가 짝을 이루며 어미가 새끼를 보살피는 그런 형상이니 복된 시간이라 할 수 있으며 새로운 것을 추진할 수 있는 좋은 기회라고 할 수 있겠습니다.","today_02_052",759
"사업운은 사세가 확장되고 수입이  오릅니다.  
손을 대는 일마다  형통하니 더 바랄 것이 없으나 면밀한 검토와 계획이 필요합니다.   
내부 단속 철저히 하고 모든 일은 치밀한 계획 아래 중론을 모아서 실행하시면 더욱 번영할 것입니다.

금전운은 자기 자본이 많지 않더라도 출자해  줄 사람이 나타날 때이므로 자금 사정은 원활하겠습니다.  
그러나 투기성있는 일에 손을 대서는 안됩니다.

연애와 애정운은 주변에 이성이 많이 있으며 프로포즈도 받게 될 것입니다.
선택하는데 고민이 되기도 하겠지만 일단 결정되면 원만하게 진행되겠습니다.

이 운에 해당하는 사람은 혼자의 힘보다는 공동을 노력을 기울이때 더 큰 성과를 거두게 될 수 있으며 주위에 많은 사람이  모여 들고 협조해 오겠으니 그들을 모두 감싸안아 내 사람을 만드는 것이 중요합니다.
사람과 사람의 관계가 무엇보다도 소중함을  명심하여 항상 겸손하고 관대하게 행동하십시요.","today_02_068",773
"사업운은 빛을 못보던 것도 빛을 보게  되니 곤경에 처했던 사업도 활발해집니다.  
신규로 사업을 해도  승승장구하겠으나 신중하게 대처하십시요.   
눈앞에 큰 이익을 놓치게 될까 두렵습니다.

금전운은 노력한 것 보다도 더  많은 소득을 얻게 될  때이니 지출을 억제하고 낭비를 줄인다면 쓰고도 남을 만큼 손에 쥘 수 있겠습니다.  
자금 사정이 좋을 때 적덕을 한다면 훗날 몇 갑절로 되돌아 오게 될 것입니다.

연애와 애정면에 있어서는 연인을 만나게 되는 운으로써 아기자기한 사랑을 나누게 될 것이며 지금 이 기회를 놓치면 평생  후회할 수도 있으니 결단을 내려 스위트홈을 마련하시기 바랍니다.

이 운에 해당하는 사람은  상승세를 타서 마침내  입신출세하게 되는 운으로써 봄에 밭에다 씨앗을 뿌리듯 처음에는 작게  시작하여 차츰 차츰 키워가는 느긋함이 필요합니다.  
서두르지 말고 차분히 실력을 연마해가면서 자기 소임을 다 하다보면 반드시 후원자가 나타나고 소원을 성취하게 될 것입니다.","today_02_085",786
"화개살일에 해당되므로 자신의 능력을  최대한 발휘할 수 있으며 밝은 지헤가 솟아나고 좋은 수단이 생겨 모든  문제를 무난히 해결할 수  있으며 이성 또는 애인을 만나 즐거운 하루를 보내게 되는 좋은 운입니다.  

이런 날에는 운의 흐름을 잘 타게 되면 뜻한바 목적을 달성하고 무난히 소원을 성취할 수 있게 되지만 생활에 절도를 잃고 기분 내키는 대로 행동한다면 다른 사람의 미움을 사게 되고 시기와 질투를 받게 되어 자기 명예에 먹칠을 하게 될 수도 있습니다.  
그러므로 분수를 지켜가면서  겸손하게 생활하는 마음자세가 필요하며 섣불리 변화를 취하지 말고 현재 자기의 위치에서  최선을 다한다면 승지, 당선, 합격의 영광을 얻게 되는 등 운수 전반에 기쁨이 넘쳐나게 될 것으로 보입니다.","today_03_012",801
"이 한주간은 투기업이나 목돈 움직이는 일은 삼가하시기 바랍니다.
잘못하면 새우 등쌀에 고래등  터지는 격으로 남들과 연관되어  피해를 입거나 누명을 쓰게 되어 곤란을 겪게 됩니다.
중간 역할 같은것도 되도록이면 맡지 마시기 바랍니다.
금전 문제나 인간관계등 잘못 말려들면 두고두고 속 썩는 일이 있겠습니다. 
어쨌든 주변 상황이나 자기 입지가 상당히 위축되는 난처한 입장에 놓일 우려가 있으니 피해입지 않도록 주의 하시기 바랍니다.

여성은 안팎으로 번거로운 일이  많아 잘못도 없는데 구설수에  휘말리게 되고 관재수가 있어 가정 생활이 불안정해 지기도 하겠습니다.

남성도 문서를 다루어 소득을 볼 수 있는 운이지만 대인관계에서는 자신에게 불리하니 분수 밖의 것을 탐하지말고 간계에 넘어가지  않도록 주의 하시기 바랍니다.

사업운은 몹시 바쁘게 움직이다  보니 방심하여 미처 손을  쓰지못해 낭패보는 일도 있겠으나 한가지씩 이루어져 나가겠습니다.

재물운은 그동안 오래 끌어오던 빚을 받을 수 있겠으니 찾아가 보시기 바랍니다.

매매운은 강매는 하지 마시기  바랍니다. 구설수 따르고 손해  볼 수 있겠습니다.

건강운은 위장병이나 신장병에 주의  하시고 오래 앓아오던 병은  시간을 내어 전문의를 찾아야 위험이 없겠습니다.

꿈과 소망이 이루어지겠으니 희망과 용기를 갖고 매진하시기 바랍니다.
그러나 방심을 하거나 사치나 허영에 들떠 노력을 게을리하면 역경속을 헤메게 될 수 있으니 근검  절약하면서 무슨일이든지 정도에 어긋나는  일인지를 먼저 살펴보되 어긋나는 일이라면 절대 손대지 않는다면 어려울 땐 귀인이 나타나 돕고 머지 않아 소원을 이룰것입니다.","week_003",814
"이 한 주간 욱하는 성질로  인해 일을 저질러 놓고  후회하는 형상이니 언행에 각별히 신경쓰시고 과음은 되도록 삼가 하시기 바랍니다.

쓸데없이 남의 일에 끼어들면  신세가 처량해지고 망신살이 뻗쳐  마음을 상할수 있으니 신중하게 처신하시고  우유부단한 성격 때문에 명예에  손상이 가고 금전 피해도 있을 듯하니 끊고 맺음을 확실히 하고  정에 못 이겨 일을 그르치지 않도록 하십시요. 
비록 마음 상하고 자존심 상하는  일이 있드래도 참고 후일을 기약하면 화가 복으로 변할 것으로 여겨집니다.

여성은 친구나 친척 가까운 이웃의 일로 구설에 휘말려 마음 상하는 일이 있겠으니 친절을 가정하고 다가오는 사람을 경계하시기 바랍니다.

남성은 큰일에 승부를 걸지 말고 작은 일부터 시작하여 차츰 키워 나가는 지혜를 발휘하시고 이성교제시 신중하게 처신해야 뒤탈이 없겠습니다.

사업운은 어려운 와중에 귀인의 도움으로 새로운 출발을 하게 될것으로 보이니 특히 선배에게 도움을 청해 보시기 바랍니다.

재물운은 가진돈도 많고 융통도 가능합니다. 
그러나 친구,  친척의 일로 돈 쓸일이 있겠고 남을 도우는 일도 있겠습니다.

매매운은 중간에 사람이 끼어들어 일이 잘 안되겠고  억지로 처분하려 들면 손해를 볼 것으로 여겨집니다.

건강운은 평소에 건강하다고 자부하던 사람은 위장병이나 식중독을 조심하시고 눈이 침침해지며 시력장애를 느낄것으로 보입니다.

재물보다 귀중하고 명예보다도 소중한 것이 건강이니 병을 기르지 말고 신속히 명의를 찾아 완치에 심혈을 기울이시기 바랍니다.
누구나 좋은 일이 생기면 경쟁자도 생기고 보이지  않는 적도 생기게 마련입니다. 
그들을 적대시 하기에  앞서 아량을 베풀면 자연히  머리를 숙이고 들어올 것이니 넓은 도량으로 그들을 포섭하여 도약의 밑거름으로 삼으시기 바랍니다.","week_016",827
"이 한 주간은 쉬지 않고 노력한다면 만사형통할 운세입니다.
많은 사람으로부터 신임을 받게되고 사랑도 받게 되나 서두르는 것은 금물입니다.
낡은 것을 벗어 버리고 새것으로 갈아 입을 운세이니 개혁과 전업, 전직도 가능하며 가옥의 수리, 개축등도 무난하겠습니다. 
하는  일에는 소극성을 버리고 적극적으로 부정적인 사고방식을 버리고 긍정적인 사고  방식으로 임한다면 이루지 못할 일이 없을 것입니다.
그러나 이성관계는 조심해야 할것입니다. 임신이 되거나  큰 망신을 당하는 등이성문제로 시끄러울 수 도 있겠습니다.

여성은 재물운이 좋아서 주머니 사정이 좋아지겠으나 가정 불화로 별거가 예상되고 무언가 비밀이 폭로되어 명예가 실추되는 일이 있겠습니다.

남성은 부당한 욕심을 달성하려고 하면 오히려 손재수가  있어 재물고 잃고 친구도 잃을 수 있겠습니다.

사업운은 길할 징조이니 먼저 하던 일 계속  밀고 나가고 내부사정을 신중하고 정확하게 잘 파악하고 부하를 잘 다스리면 좋은 결과가 있겠습니다.

재물운은 금전 유통이 원활한 편이어서 수입도 많고 지출도 많겠습니다.

건강운은 감기 같이 대수롭지 않은 병일지라도 악화되어  큰 병으로 이어질 수 있으니 병원이나 약방을 찾도록 하시고 호흡기질환이나  월경불순이 염려 됩니다.

비온 뒤에 땅은 더 다져지고 모진 풍파를 견디어  낸 꽃이 더욱 고결하고 아름답듯이 지금의 이 고난 뒤에는 풍성한 재물과  명예상승의 운이 기다리고 있으니 지금 자신의 처지가 너무 힘들고 고달프다고 한탄하지 마시기 바랍니다.
근심은 욕심이 많은데서 생기고 과실은 경솔하고 교만한데서 생긴다 했으니 지나친 탐욕을 금하고 순리대로 행하다 보면 자연  근심 걱정이 사라지고 평화와 행복이 찾아올 것입니다.
자 이제부터 행복을 만들어 보십시요.","week_029",840
"비록 새로운 영역을 확보했다 할지라도 옛  주인이 있어 자리를 지키고 있으니 어쩌겠습니까.  
허황한 일은 삼가하고 행하지 않음이  옳겠습니다.  

마음은 있어도 이루지 못하면 도리어 신수를 곤고하게 만들  뿐입니다.  
벼슬을 하게 되면 매사가 불리하게 되고 농사를 짓듯 하던 일을 충실하게 지키면 이롭습니다.
친한 이를 너무 맹신하게 되면 마침내 실패하게 될 것이니 믿는 다리도 두들겨 보고 건너는 신중함이 필요합니다.  
금년의 운수는 옛 것을 버리고 새 것을 쫓아야 합니다.  
그러나 불분명한 곳에 발을 디디게  되면 친한 사람에게 배신을 당하거나 기대했던 희망이 깨지기 쉽습니다.  
예기치 않은  일이 눈 앞에서 일어나 고통을 겪게 될 수도 있으니 조심하십시요.   
또한 시비를 조심하지 않으면 송사가 생겨 구설수에 말리게 되니 주의하십시요.
음력 1월에는 신수가 불리하여 우환이 올까 가히 두렵습니다.  
재수가 자유 자재로 통하지 아니하니 재물을 구하려고 애를 써도  쉽게 얻지 못합니다.  
정월의 운수는 속히 하려고  서둘러대지만 뜻대로 이룩되지  않을 것이니 기다려야 합니다.
음력 2월에는 눈이 온 누리를  덮었는데 그 위에 또  서리가 내린 격으로 몸이 고달프고 어려울 밖에 없겠습니다.  
만약 손재수가 아니면 반드시 사람이 떠나게 되겠습니다.  
구설수를 조심하십시요.  
잘못하면 물건을  잃고 오히려 남들로부터 원망을 들을 수 있습니다.
음력 3월에는 고목이 봄철을 만나 천리에 빛이 비치는 격입니다.  
북방이 해로우나 잠정적인 관계만 조심한다면 뜻을 이룰 수  있습니다.  
앞에서 액운이 길을 기다리고 있으니 도둑을 조심해야 합니다.  
분수를  지킨다면 그 동안 기다리던 좋은 소식을 얻겠습니다.
음력 4월에는 사람들과 함게  높은 누각에 올랐으니 날이  다 지나도록 즐겁고 유쾌하기만 합니다.  
분수 밖의 것을 탐하지 않는다면  바라는 것을 가히 얻을수 있겠습니다.  
다른 사람의  말을 가볍게 받아들인다면 후회해도  해를 막을 길이 없겠습니다.
음력 5월에는 신운이 길하지 못하니 설령 재물을 구하려고 노력을 해도 마음대로 얻기가 어렵습니다.  
마음이  고요하지 못하고 산란한데 어찌  꾀하는 일이 쉽게 이루어질 수 있겠습니까.  
만약 손재수가 아니면  구설수로 화를 입게 될 것이니 자중해야 합니다.
음력 6월에는 운수가  거슬림이 많아서  순조롭지 못하니  실패하기 쉽습니다.
친구를 무작정 믿고 일을 함께 도모했다가는 구설수를 면치 못하겠습니다.  
혹, 실패수가 두렵거든 모든 일을 조심하고 믿는  도끼에 발등을 찍히지 않도록 신중을 기해야 합니다.
음력 7월에는 이 달의 운수는 옛 것을 버리고 새로운 것을 쫓아 시행할 운수입니다.  
봄 풀이 드디어 비를 만나서 날로  더  성장해가는 격인데 무엇을 망서리겠습니까.  
운수는 평탄한 길을 치닫고 신수는  태평하니 탄탄대로를 달리듯 힘차게 행진해볼 일입니다.
음력 8월에는 동쪽이나 남쪽에서 반드시 재물이  생길 것으로 보입니다.  
처음 일을 시작할 때의 기백으로 밀고 나간다면 이익을  얻게 됩니다.  
몸에 재물이 왕성해지는데 어찌 태평하지  않겠습니까.  
그러나 이성을  가까이하지 마십시요.  
그 일로 인한 구설수를 면키 어렵겠습니다.
음력 9월에는 그 동안 몰아치는 폭풍우가 처음으로  개니 달이 산창에 비쳐 밝기가 한량 없습니다.  
불과 물을 조심하고 사람  사귀는 일에만 신중을 기한다
면 반드시 어둔 밤이 끝나고 밝은 날을 맞이하게 될 것입니다.  
소신을 가다듬어 일을 진행하십시요.  
보람이 나타날 것입니다.
음력 10월에는 사람의 인연을 중히 여긴다면 반드시 인연 있는 사람을 얻어 크게 이롭게 됩니다.  
이익이 서쪽에 있으며 일을  마무리짓는 데서 생기는 이익입니다.  
화가 굴러들어와서 복이 되는 격이니,  길흉이 상반한다 하더라도 기쁨이 더 크겠습니다.
음력 11월에는 이 달의 운수가 불길하니  일을 구하여 도모할지라도 쉽게 이루기는 어렵습니다.  
산에 올라가서 물고기를 구하는 격이라 꾀하는 일이 오히려 허망하기만 합니다.  
송사를 하지 마십시요.  
반드시 손해가  뒤따릅니다.  
참고 견딤만 못하겠습니다.
음력 12월에는 관청에 드나들지 마십시요.  
손재수가 문을 기다리고 있습니다.
병 있는 집도 가까이 하지 마십시요.  
질병이 몸에  침노할까 두렵습니다.  
섣달의 운수는 이것만 조심한다면 기쁜 일이 중중할 수 입니다.  
마침내 뜻을 이루고 기쁨을 함께 나누어 가지게 되겠습니다.
","year_01_123",853
